key_regions	globalkey	localkey	length	length_norepeat	n_stepwise	%_stepwise	n_ascending	n_descending	bd	stepwise_bd	stepwise_chords	ascending_bd	ascending_chords	descending_bd	descending_chords	ixa	ixb
5490	g	i	60	53	38	71.7	10	28	4 1 5 1 5 #7 1 2 3 4 5 2 3 #4 5 #6 7 2 5 #7 1 2 3 4 5 2 3 #4 5 #6 7 2 5 6 5 4 5 6 5 6 5 6 5 6 5 4 5 6 5 6 5 6 5	['5 #7 1 2 3 4', '5 2', '3 #4 5 #6', '5 #7 1 2 3 4', '5 2', '3 #4 5 #6', '2 5 6 5 4 4 5 6 5 6 5 6 5 6 5 4 4 5 6 5 6 5 6']	['i64 V6 i V43 i6 V2', 'i64 V43', 'i6 V6/v v V64/v', 'i64 V6 i V43 i6 V2', 'i64 V43', 'i6 V6/v v V64/v', 'V7(+4)/v v ii%43 v(4) ii%65(6) ii%65 v(4) ii%43 V V(#72) V V(#72) V ii%43 v(4) ii%65(6) ii%65 v(4) ii%43 V V(#72) V V(#72)']	['5 6 5 4', '5 6', '5 6', '5 6', '5 6 5 4', '5 6', '5 6', '5 6']	['v ii%43 v(4) ii%65(6)', 'v(4) ii%43', 'V V(#72)', 'V V(#72)', 'V ii%43 v(4) ii%65(6)', 'v(4) ii%43', 'V V(#72)', 'V V(#72)']	['5 #7 1 2 3 4', '5 2', '3 #4 5 #6', '5 #7 1 2 3 4', '5 2', '3 #4 5 #6', '2 5', '5 4 4 5', '6 5', '6 5', '6 5', '5 4 4 5', '6 5', '6 5']	['i64 V6 i V43 i6 V2', 'i64 V43', 'i6 V6/v v V64/v', 'i64 V6 i V43 i6 V2', 'i64 V43', 'i6 V6/v v V64/v', 'V7(+4)/v v', 'v(4) ii%65(6) ii%65 v(4)', 'ii%43 V', 'V(#72) V', 'V(#72) V', 'v(4) ii%65(6) ii%65 v(4)', 'ii%43 V', 'V(#72) V']	('n08', 237)	('n08', 296)
5491	g	I	56	46	12	26.1	8	4	3 1 3 4 3 1 3 4 3 1 3 5 1 3 1 3 4 3 1 3 4 3 5 4 3 2 1 3 5 1 5 1 5 1 5 1 5 1 5 1 4 1 4 1 4 1	['1 3 4', '1 3 4', '1 3 4', '1 3 4', '3 5 4 3 2']	['I I6 vii%43(+2)', 'I I6 vii%43(+2)', 'I I6 vii%43(+2)', 'I I6 vii%43(+2)', 'I6 V43/IV IV I6 ii7']	['3 4', '3 4', '3 4', '3 4', '3 5 4 3 2']	['I6 vii%43(+2)', 'I6 vii%43(+2)', 'I6 vii%43(+2)', 'I6 vii%43(+2)', 'I6 V43/IV IV I6 ii7']	['1 3', '1 3', '1 3', '1 3']	['I I6', 'I I6', 'I I6', 'I I6']	('n08', 297)	('n08', 352)
5492	b	i	170	93	32	34.4	20	12	1 5 4 1 5 1 5 4 1 5 1 5 6 7 3 5 1 5 1 5 4 1 5 1 5 6 7 3 5 1 5 1 4 2 1 6 b2 4 5 1 6 b2 4 5 1 5 4 1 5 1 5 1 4 1 4 1 7 5 6 7 1 7 #6 6 5 4 6 5 6 5 1 5 1 4 1 4 1 6 7 3 1 7 #6 6 5 4 6 5 6 5 1 5 1	['1 5', '1 5', '1 5 5 6', '1 5', '1 5 5 6', '4 2 2', 'b2 4 5', 'b2 4 5', '1 5', '4 1', '7 5 6 7 7 1 7 7 #6 #6 #6 6 6 5 5 4 4 4 4 4', '4 6 5 5 6 6 6 5', '1 6 6 7', '3 1 7 7 #6 #6 #6 6 6 5 5 5 4 4 4 4 4', '4 6 5 5 6 6 6 5']	['i V', 'i V', 'i V(6) V VI', 'i V', 'i V(6) V VI', 'iv #viio65 V64', 'bII bII6 V(64)', 'bII bII6 V(64)', 'i V', 'iv i', 'V(64)/III III6 ii65/III V(64)/III V7/III i #viio43/iv V2/iv IV6 IV6(+#4) IV6 V2(4)/III V2(b9)/III III6(9) III6 #viio64 #viio43 #viio64 #viio43 #viio64', '#viio43 Ger6 V(64) V7 VI(+#2) VI Ger6 V(64)', 'i ii%65/III ii%65/III V(64)/III', 'III i V2(b9)/iv V2/iv IV6 IV6(+#4) IV6 V2(4)/III V2(b9)/III III6(9) III6(7) III6 #viio64 #viio43 #viio64 #viio43 #viio64', '#viio43 Ger6 V(64) V7 VI(+#2) VI Ger6 V(64)']	['1 5', '1 5', '1 5', '4 2 2', '1 5', '4 1', '7 1 7 7 #6 #6 #6 6 6 5 5 4 4 4 4 4', '4 6 5', '5 6 6 6 5', '3 1 7 7 #6 #6 #6 6 6 5 5 5 4 4 4 4 4', '4 6 5', '5 6 6 6 5']	['i V', 'i V', 'i V', 'iv #viio65 V64', 'i V', 'iv i', 'V7/III i #viio43/iv V2/iv IV6 IV6(+#4) IV6 V2(4)/III V2(b9)/III III6(9) III6 #viio64 #viio43 #viio64 #viio43 #viio64', '#viio43 Ger6 V(64)', 'V7 VI(+#2) VI Ger6 V(64)', 'III i V2(b9)/iv V2/iv IV6 IV6(+#4) IV6 V2(4)/III V2(b9)/III III6(9) III6(7) III6 #viio64 #viio43 #viio64 #viio43 #viio64', '#viio43 Ger6 V(64)', 'V7 VI(+#2) VI Ger6 V(64)']	['1 5 5 6', '1 5 5 6', 'b2 4 5', 'b2 4 5', '7 5 6 7 7', '6 5 5 6 6', '1 6 6 7', '6 5 5 6 6']	['i V(6) V VI', 'i V(6) V VI', 'bII bII6 V(64)', 'bII bII6 V(64)', 'V(64)/III III6 ii65/III V(64)/III V7/III', 'Ger6 V(64) V7 VI(+#2) VI', 'i ii%65/III ii%65/III V(64)/III', 'Ger6 V(64) V7 VI(+#2) VI']	('n09', 0)	('n10', 104)
5493	A	I	24	19	5	26.3	0	5	5 1 6 3 4 5 1 5 1 6 4 1 4 5 1 3 4 5 1	['6 3 4', '1 4', '1 3 4 4']	['vi V7/vi ii6', 'I ii6', 'I I6 ii6(6) ii6']	[]	[]	['6 3 4', '1 4', '1 3 4 4']	['vi V7/vi ii6', 'I ii6', 'I I6 ii6(6) ii6']	('n11', 0)	('n11', 24)
5494	A	i	28	18	8	44.4	4	4	7 #6 7 5 7 1 4 6 b2 1 b2 6 5 1 4 1 #7 1	['7 #6', '5 7', '6 b2 1 b2 b2', 'b2 6 5 5', '4 1 1 1 #7 #7']	['v6 ii%7/v', 'v(9b6#4) v6', 'iv6 vii6 ii%7/vii vii6 vii6(9b6#4)', 'vii6 iv6 V(64) V7(9)', 'bII6 i i(96#4) i V65(9) V65']	['7', '6 b2', 'b2 6 5 5', '4 1 1 1 #7']	['v6', 'iv6 vii6', 'vii6 iv6 V(64) V7(9)', 'bII6 i i(96#4) i V65(9)']	['7 #6', '5 7', 'b2 1 b2 b2', '1 #7 #7']	['v6 ii%7/v', 'v(9b6#4) v6', 'vii6 ii%7/vii vii6 vii6(9b6#4)', 'i V65(9) V65']	('n11', 25)	('n11', 53)
5495	A	I	53	45	22	48.9	11	11	1 3 5 b7 6 5 b7 6 5 4 5 1 5 4 5 3 5 4 6 5 3 4 b3 4 b3 b6 5 1 6 3 4 5 1 5 6 4 5 1 4 5 1 3 4 5 1	['5 b7 6', '5 b7 6 5 4 5', '1 5 4', '3 5', '4 6', '5 3 4 b3 4 4', 'b3 b6 5', '6 3 4', '1 5 6', '6 4', '1 4', '1 3 4 4']	['I64 V2/IV IV6', 'V64/IV V2/IV IV6 V64/IV ii65 V(64)', 'I I64 V2', 'I6 I64', 'V2 vii%2(6)', 'V(6) I6 iv i6 iv(4) iv', 'i6 ii%43 V7(b9)', 'vi V7/vi ii6', 'I V vi(4)', 'vi ii6', 'I ii6', 'I I6 ii6(6) ii6']	['5 b7 6', '5 b7 6 5', '1 5', '3 5', '4 6', '3 4', 'b3 4 4', 'b3 b6 5']	['I64 V2/IV IV6', 'V64/IV V2/IV IV6 V64/IV', 'I I64', 'I6 I64', 'V2 vii%2(6)', 'I6 iv', 'i6 iv(4) iv', 'i6 ii%43 V7(b9)']	['5 4 5', '5 4', '5 3', '4 b3 4', '6 3 4', '1 5 6', '6 4', '1 4', '1 3 4 4']	['V64/IV ii65 V(64)', 'I64 V2', 'V(6) I6', 'iv i6 iv(4)', 'vi V7/vi ii6', 'I V vi(4)', 'vi ii6', 'I ii6', 'I I6 ii6(6) ii6']	('n11', 54)	('n11', 107)
5496	A	i	28	16	8	50.0	4	4	7 #6 7 5 7 1 4 6 b2 1 b2 6 5 1 #7 1	['7 #6', '5 7', '6 b2 1 b2 b2', 'b2 6 5 5', '5 1 1 1 1 1 1 #7 #7 #7']	['v6 ii%7/v', 'v(9b6#4) v6', 'iv6 vii6 ii%7/vii vii6 vii6(9b6#4)', 'vii6 iv6 V(64) V7(9)', 'V7 i i(96#4) i i i(96#4) i V65 V65(9) V65']	['7', '6 b2', 'b2 6 5 5', '5 1 1 1 1 1 1 #7 #7']	['v6', 'iv6 vii6', 'vii6 iv6 V(64) V7(9)', 'V7 i i(96#4) i i i(96#4) i V65 V65(9)']	['7 #6', '5 7', 'b2 1 b2 b2', '1 #7 #7 #7']	['v6 ii%7/v', 'v(9b6#4) v6', 'vii6 ii%7/vii vii6 vii6(9b6#4)', 'i V65 V65(9) V65']	('n11', 108)	('n11', 136)
5497	A	I	30	27	15	55.6	11	4	1 5 b7 6 5 b7 6 5 4 5 1 5 4 5 3 5 4 6 5 3 4 b3 4 b3 b6 5 1	['5 b7 6', '5 b7 6 5 4 5', '1 5 4', '3 5', '4 6', '5 3 4 b3 4 4', 'b3 b6 5']	['I64 V2/IV IV6', 'V64/IV V2/IV IV6 V64/IV ii65 V(64)', 'I I64 V2', 'I6 I64', 'V2 vii%2(6)', 'V(6) I6 iv i6 iv(4) iv', 'i6 ii%43 V7(b9)']	['5 b7 6', '5 b7 6 5', '1 5', '3 5', '4 6', '3 4', 'b3 4 4', 'b3 b6 5']	['I64 V2/IV IV6', 'V64/IV V2/IV IV6 V64/IV', 'I I64', 'I6 I64', 'V2 vii%2(6)', 'I6 iv', 'i6 iv(4) iv', 'i6 ii%43 V7(b9)']	['5 4 5', '5 4', '5 3', '4 b3 4']	['V64/IV ii65 V(64)', 'I64 V2', 'V(6) I6', 'iv i6 iv(4)']	('n11', 137)	('n11', 167)
5498	b	i	80	48	25	52.1	10	15	1 6 1 6 1 #7 4 1 3 6 4 #4 5 #7 4 1 3 6 4 #4 5 6 #6 7 #6 7 #6 6 5 6 b4 5 6 5 1 5 6 #6 7 #6 6 5 6 b4 5 6 5 1	['6 1 1 1 1 1 1 1 1', '6 4 #4', '6 4 #4 5 6 #6 7 7 7 #6 7 7 7 #6 6 5', 'b4 5 6 6 6 6 6 6 5', '1 5 6 6 #6 7 7 7 #6 6 5', 'b4 5 6 6 6 6 6 6 5']	['#viio2 i i(9) i ii%2 i(9) i ii%2 i', 'iv6 iv viio/V', 'iv6 iv viio/V V #viio2 viio7/VII VII VII(b6) VII viio7/VII VII VII(b6) VII V65/VII V2/III V7', 'iv6/VI V65(b9)/VI VI V7/bII V(64)/bII V7/bII V(64)/bII Ger6 V(64)', 'i viio7/VI VI VI viio7/VII VII VII(b6) VII V65/VII V2/III V7', 'iv6/VI V65(b9)/VI VI V7/bII V(64)/bII V7/bII V(64)/bII Ger6 V(64)']	['6 1 1 1 1 1 1 1 1', '#6 7 7 7', '#6 7 7 7 #6 6', '5 6 6 6 6 6 6 5', '#6 7 7 7 #6 6', '5 6 6 6 6 6 6 5']	['#viio2 i i(9) i ii%2 i(9) i ii%2 i', 'viio7/VII VII VII(b6) VII', 'viio7/VII VII VII(b6) VII V65/VII V2/III', 'V65(b9)/VI VI V7/bII V(64)/bII V7/bII V(64)/bII Ger6 V(64)', 'viio7/VII VII VII(b6) VII V65/VII V2/III', 'V65(b9)/VI VI V7/bII V(64)/bII V7/bII V(64)/bII Ger6 V(64)']	['6 4 #4', '6 4 #4 5 6 #6 7 7', '7 #6 7 7', '6 5', 'b4 5 6 6 6 6 6', '1 5 6 6 #6 7 7', '6 5', 'b4 5 6 6 6 6 6']	['iv6 iv viio/V', 'iv6 iv viio/V V #viio2 viio7/VII VII VII(b6)', 'VII viio7/VII VII VII(b6)', 'V2/III V7', 'iv6/VI V65(b9)/VI VI V7/bII V(64)/bII V7/bII V(64)/bII', 'i viio7/VI VI VI viio7/VII VII VII(b6)', 'V2/III V7', 'iv6/VI V65(b9)/VI VI V7/bII V(64)/bII V7/bII V(64)/bII']	('n12', 0)	('n12', 81)
5499	Eb	I	29	19	3	15.8	3	0	1 4 1 4 1 5 1 5 1 5 1 5 1 4 b7 6 b6 5 1	['4 b7 6 b6 5 5 5 5 5 5 5 5 5 5']	['V7/bVII bVII V43/V Ger6 V(64) V(964) V(64) #viio43/ii V2/ii V7(9) V7(964) V7(9) V7 V7(9)']	['4 b7 6 b6 5 5 5 5 5 5 5 5 5 5']	['V7/bVII bVII V43/V Ger6 V(64) V(964) V(64) #viio43/ii V2/ii V7(9) V7(964) V7(9) V7 V7(9)']	[]	[]	('n13', 0)	('n13', 28)
5500	Eb	bIII	12	6	3	50.0	1	2	6 #4 5 b6 5 1	['6 #4 5 b6 5 5']	['vi vii%7/V V Fr6 V(4) V']	['5 b6 5 5']	['V Fr6 V(4) V']	['6 #4 5']	['vi vii%7/V V']	('n13', 29)	('n13', 40)
5501	Eb	I	43	22	3	13.6	3	0	5 2 5 1 4 1 4 1 5 1 5 1 5 1 5 1 4 b7 6 b6 5 1	['4 b7 6 b6 5 5 5 5 5 5 5 5 5 5']	['V7/bVII bVII V43/V Ger6 V(64) V(964) V(64) #viio43/ii V2/ii V7(9) V7(964) V7(9) V7 V7(9)']	['4 b7 6 b6 5 5 5 5 5 5 5 5 5 5']	['V7/bVII bVII V43/V Ger6 V(64) V(964) V(64) #viio43/ii V2/ii V7(9) V7(964) V7(9) V7 V7(9)']	[]	[]	('n13', 41)	('n13', 83)
5502	Eb	bIII	12	6	3	50.0	1	2	6 #4 5 b6 5 1	['6 #4 5 b6 5 5']	['vi vii%7/V V Fr6 V(4) V']	['5 b6 5 5']	['V Fr6 V(4) V']	['6 #4 5']	['vi vii%7/V V']	('n13', 84)	('n13', 95)
5503	Eb	I	15	4	0	0.0	0	0	5 2 5 1	[]	[]	[]	[]	[]	[]	('n13', 96)	('n13', 110)
5504	c	i	9	9	4	44.4	3	1	1 4 2 1 4 2 1 2 1	['4 2', '4 2 1 2']	['V2 #viio65', 'V2 #viio65 i #viio65']	['4 2', '4 2', '1 2']	['V2 #viio65', 'V2 #viio65', 'i #viio65']	['2 1']	['#viio65 i']	('n14', 0)	('n14', 8)
5505	c	V	14	13	7	53.8	0	7	3 4 2 3 4 5 1 3 4 5 1 3 4	['3 3', '4 2 3 4', '1 3 4', '1 3']	['I6 #viio65/ii', 'ii6(9) ii V64/ii ii6', 'I #viio65/ii ii6', 'I I6']	[]	[]	['3 3', '4 2 3 4', '1 3 4', '1 3']	['I6 #viio65/ii', 'ii6(9) ii V64/ii ii6', 'I #viio65/ii ii6', 'I I6']	('n14', 9)	('n14', 22)
5506	c	VI	10	9	5	55.6	4	1	7 1 b7 6 b6 5 1 5 1	['7 1 1 b7 6 b6']	['V65 I(#2) I V2/IV IV6 It6']	['7 1 1 b7 6 b6']	['V65 I(#2) I V2/IV IV6 It6']	['7 1']	['V65 I(#2)']	('n14', 23)	('n14', 32)
5507	c	i	10	10	4	40.0	2	2	#4 5 2 5 1 4 2 1 2 1	['#4', '4 2 1 2']	['viio/V', 'V2 #viio65 i #viio65']	['4 2', '1 2']	['V2 #viio65', 'i #viio65']	['#4', '2 1']	['viio/V', '#viio65 i']	('n14', 33)	('n14', 42)
5508	c	I	7	5	1	20.0	0	1	3 4 2 5 1	['3 3 4']	['I6 V+6/IV IV(6#4#2)']	[]	[]	['3 3 4']	['I6 V+6/IV IV(6#4#2)']	('n14', 43)	('n14', 49)
5509	c	i	51	47	27	57.4	15	12	4 6 5 1 2 1 2 3 #3 4 2 3 1 b2 1 #7 5 6 4 5 1 3 5 1 #7 1 5 7 6 5 3 4 6 5 4 3 2 1 3 1 #7 1 5 7 6 5 3	['4 6 5', '5 1 2 1 1 2 3 #3', '4 2', '3 1 b2 1', '#7 5', '6 4 5', '5 1 1 #7', '5 7 6', '5 3', '4 6 5 4 3 2', '3 1 #7', '5 7 6']	['ii%65 ii%43 V(4)', 'V i #viio65 i i V43 i6 V6/iv', 'iv(4) ii%7', 'i6 i bII VI6', 'V6 V7', 'VI bII6 V(64)', 'i64 i i V6', 'i64 V2/iv iv6', 'i64 i6', 'ii%65 ii%43 V #viio43 i6 #viio6', 'i6 i V6', 'i64 V2/iv iv6']	['4 6 5', '1 2 1', '1 b2 1', '5 1 1', '5 7 6', '4 6 5 4 3 2', '3 1', '5 7 6']	['ii%65 ii%43 V(4)', 'i #viio65 i', 'i bII VI6', 'i64 i i', 'i64 V2/iv iv6', 'ii%65 ii%43 V #viio43 i6 #viio6', 'i6 i', 'i64 V2/iv iv6']	['5 1', '2 1 1 2 3 #3', '4 2', '3 1', '#7 5', '6 4 5', '1 #7', '5 3', '1 #7']	['V i', '#viio65 i i V43 i6 V6/iv', 'iv(4) ii%7', 'i6 i', 'V6 V7', 'VI bII6 V(64)', 'i V6', 'i64 i6', 'i V6']	('n14', 50)	('n15', 43)
5510	c	III	26	24	16	66.7	11	5	2 4 3 6 5 1 3 2 4 3 6 b6 5 1 7 1 7 1 7 1 7 1 7 1	['2 4', '3 6 5', '1 3', '2 4', '3 6 b6 5', '5 1 7 1 7 1 7 1 7 1 7']	['vii%65 vii%43', 'I6 IV6 V(64)', 'I I6', 'vii%65 viio43', 'I6 IV6 iv6 V(64)', 'V7 I V+6 I(13) V+6 I V+6 I(13) V+6 I V+6']	['2 4', '3 6 5', '1 3', '2 4', '3 6 b6 5', '5 1', '7 1', '7 1', '7 1', '7 1']	['vii%65 vii%43', 'I6 IV6 V(64)', 'I I6', 'vii%65 viio43', 'I6 IV6 iv6 V(64)', 'V7 I', 'V+6 I(13)', 'V+6 I', 'V+6 I(13)', 'V+6 I']	['1 7', '1 7', '1 7', '1 7', '1 7']	['I V+6', 'I(13) V+6', 'I V+6', 'I(13) V+6', 'I V+6']	('n15', 44)	('n15', 69)
5511	c	i	99	96	71	74.0	40	31	4 #3 4 #3 4 #3 4 #3 4 #3 4 #3 4 #3 4 5 #4 3 2 #7 5 6 3 4 5 1 #7 1 5 7 6 5 3 4 6 5 4 3 2 1 7 6 5 6 5 6 5 6 5 6 4 5 6 5 1 5 #7 7 b2 1 7 6 5 6 5 6 2 6 5 6 5 #4 #6 5 1 5 #7 1 2 3 #3 4 2 1 b2 1 #7 5 6 4 5 6 4 3 2 1	['4 #3 4 #3 4 #3 #3 4 #3 4 #3 4 #3 4 #3 4 5', '#4 3 2', '#7 5', '6 3 4', '5 1 #7', '5 7 6', '5 3', '4 6 5 4 3 2 1 7 6 5 6 5 6 5 6 5', '6 4 5 6', '5 #7', '7 b2 1 7 6 5 6 5', '2 6 5 6 5', '#4 #6', '5 #7 1 2 3 #3', '4 2 1 b2 1', '#7 5', '6 4 5 5', '6 4 3 2']	['#viio43 I6 #viio43 I6(9) #viio43(+2) I6 V+6/IV IV(13) V+6/IV IV V+6/IV IV(13) V+6/IV IV V+6/IV IV #viio43/ii', 'V6/V It6/V V(9)/V', 'V65 V7', 'VI i6 ii%65', 'V i V6', 'i64 V2/iv iv6', 'i64 i6', 'ii%65 ii%43 V #viio43 i6 #viio6 i V2/iv iv6 V64/iv iv6 V64/iv iv6 V64(b9)/iv iv6 V64/iv', 'iv6 ii%65 V(64) ii%43', 'V V6', '#viio43/iv #viio2/iv V/iv V2/iv iv6 V64/iv iv6 V64/iv', 'V64(b9) iv6 V64/iv iv6 V(64)', 'viio7/V viio65/V', 'V V6 i V43(+4) i6 V6/iv', 'iv(4) ii%7 i bII VI6', 'V6 V7', 'VI bII6 V(64) V', 'VI iv i6 ii%7']	['4', '#3 4', '#3 4 #3', '#3 4', '#3 4', '#3 4', '#3 4', '4 5', '#4 3 2', '5 1', '5 7 6', '4 6 5 4 3 2 1 7 6', '5 6', '5 6', '5 6', '5 6', '5 #7', '7 b2 1 7 6', '5 6', '2 6', '5 6 5', '#4 #6', '4 2', '1 b2 1', '6 4 3 2']	['#viio43', 'I6 #viio43', 'I6(9) #viio43(+2) I6', 'V+6/IV IV(13)', 'V+6/IV IV', 'V+6/IV IV(13)', 'V+6/IV IV', 'IV #viio43/ii', 'V6/V It6/V V(9)/V', 'V i', 'i64 V2/iv iv6', 'ii%65 ii%43 V #viio43 i6 #viio6 i V2/iv iv6', 'V64/iv iv6', 'V64/iv iv6', 'V64(b9)/iv iv6', 'V(64) ii%43', 'V V6', '#viio43/iv #viio2/iv V/iv V2/iv iv6', 'V64/iv iv6', 'V64(b9) iv6', 'V64/iv iv6 V(64)', 'viio7/V viio65/V', 'iv(4) ii%7', 'i bII VI6', 'VI iv i6 ii%7']	['4 #3', '4 #3', '4 #3 #3', '4 #3', '4 #3', '4 #3', '4 #3 4', '#7 5', '6 3 4', '1 #7', '5 3', '6 5', '6 5', '6 5', '6 5', '6 4 5', '6 5', '6 5', '6 5', '5 #7 1 2 3 #3', '2 1', '#7 5', '6 4 5 5']	['#viio43 I6', '#viio43 I6(9)', '#viio43(+2) I6 V+6/IV', 'IV(13) V+6/IV', 'IV V+6/IV', 'IV(13) V+6/IV', 'IV V+6/IV IV', 'V65 V7', 'VI i6 ii%65', 'i V6', 'i64 i6', 'iv6 V64/iv', 'iv6 V64/iv', 'iv6 V64(b9)/iv', 'iv6 V64/iv', 'iv6 ii%65 V(64)', 'iv6 V64/iv', 'iv6 V64/iv', 'iv6 V64/iv', 'V V6 i V43(+4) i6 V6/iv', 'ii%7 i', 'V6 V7', 'VI bII6 V(64) V']	('n15', 70)	('n15', 168)
5512	Eb	I	38	35	21	60.0	11	10	7 5 #4 5 7 5 #4 5 7 5 b6 5 #4 5 1 6 5 1 7 5 b6 5 #4 5 1 7 6 3 4 #2 3 6 7 #2 3	['7 5 #4', '7 5 #4', '7 5 b6 5 #4', '1 6 5 5 5', '5 1', '7 5 b6 5 #4', '5 1 7', '6 3 4 #2', '3 6', '7 #2']	['viio7 V7 viio7/V', 'viio7 V7 viio7/V', 'viio7 V7 It6 V viio7(+2)/V', 'I V43/V V(64) V7(4) V(6)', 'V7 I', 'viio7 V7 It6 V viio7(+2)/V', 'V7 I V43/vi', 'vi V7/vi IV viio/III', 'V7(9)/vi V2/III', 'V7/III V65/III']	['7 5', '7 5', '5 b6 5', '1 6 5 5 5', '5 1', '5 b6 5', '5 1 7', '3 4']	['viio7 V7', 'viio7 V7', 'V7 It6 V', 'I V43/V V(64) V7(4) V(6)', 'V7 I', 'V7 It6 V', 'V7 I V43/vi', 'V7/vi IV']	['5 #4', '5 #4', '7 5', '5 #4', '7 5', '5 #4', '6 3', '4 #2', '3 6', '7 #2']	['V7 viio7/V', 'V7 viio7/V', 'viio7 V7', 'V viio7(+2)/V', 'viio7 V7', 'V viio7(+2)/V', 'vi V7/vi', 'IV viio/III', 'V7(9)/vi V2/III', 'V7/III V65/III']	('n16', 0)	('n16', 37)
5513	Eb	i	33	30	17	56.7	8	9	5 1 6 5 6 5 6 5 6 5 6 5 6 5 6 5 4 5 3 1 5 1 5 1 3 4 5 3 1 5	['1 6 5 6 5 6 5 6 5 6 5 6 5 6 5 4', '1 3 4']	['i Fr6 V Fr6 V Fr6 V Fr6 V Fr6 V Fr6 V Fr6 V iv', 'i i6 iv']	['1 6', '5 6', '5 6', '5 6', '5 6', '5 6', '5 6 5']	['i Fr6', 'V Fr6', 'V Fr6', 'V Fr6', 'V Fr6', 'V Fr6', 'V Fr6 V']	['6 5', '6 5', '6 5', '6 5', '6 5', '6 5', '5 4', '1 3 4']	['Fr6 V', 'Fr6 V', 'Fr6 V', 'Fr6 V', 'Fr6 V', 'Fr6 V', 'V iv', 'i i6 iv']	('n16', 38)	('n16', 70)
5514	Eb	I	66	36	17	47.2	8	9	4 3 4 5 6 3 4 5 1 3 4 1 3 1 3 4 b6 #4 6 5 1 3 1 3 4 b6 4 b6 #4 6 5 b5 5 4 2 1	['4 3 3 4 4 5 5 5 6', '6 3 3 4 4 5 5 5', '1 3 3 3 3 3 3 4 4', '1 3', '4 b6', '#4 6 5 5', '1 3', '4 b6', '#4 6 5 b5 5 5 5 5 5 5 5 5 5', '4 2 1']	['V2 I6 V+6/IV IV(4#2) IV V(64) V V7 vi(64)', 'vi I6 V+6/IV IV(#4#2) IV V(64) V(b64) V(b94)', 'V7(b9)/IV viio7/IV V65/IV viio7/IV V65/IV viio7/IV V65/IV IV(94) IV', 'I I6', 'ii%65 ii%43', 'V65/V V43/V V(64) V(4)', 'I I6', 'ii%65 ii%43', 'V65/V V43/V V(64) viio43/ii V7(9) V7(b9) V(64) V7 I64(11) I64 i64 V(4) V', 'IV viio6 I(9)']	['4 3', '4 b6', '#4 6 5 5', '4 b6', '#4 6 5', 'b5 5 5 5 5 5 5 5 5 5', '4 2 1']	['V2 I6', 'ii%65 ii%43', 'V65/V V43/V V(64) V(4)', 'ii%65 ii%43', 'V65/V V43/V V(64)', 'viio43/ii V7(9) V7(b9) V(64) V7 I64(11) I64 i64 V(4) V', 'IV viio6 I(9)']	['4 3 3 4 4 5 5 5 6', '6 3 3 4 4 5 5 5', '1 3 3 3 3 3 3 4 4', '1 3', '1 3', '5 b5 5 5 5 5 5 5 5 5']	['V2 I6 V+6/IV IV(4#2) IV V(64) V V7 vi(64)', 'vi I6 V+6/IV IV(#4#2) IV V(64) V(b64) V(b94)', 'V7(b9)/IV viio7/IV V65/IV viio7/IV V65/IV viio7/IV V65/IV IV(94) IV', 'I I6', 'I I6', 'V(64) viio43/ii V7(9) V7(b9) V(64) V7 I64(11) I64 i64 V(4)']	('n16', 71)	('n17', 35)
5515	D	IV	25	23	13	56.5	4	9	3 1 #1 2 7 1 2 3 2 1 3 #1 2 7 1 2 3 2 1 5 2 5 1	['3 1 #1', '2 7 1 2 3 2 1', '3 #1', '2 7 1 2 3 2 1']	['I6 I #viio/ii', 'V43 V6 I V43 I6 V43 I(#2)', 'I6 #viio/ii', 'V43 V6 I V43 I6 V43 I(#2)']	['2 3 2 1', '2 3 2 1']	['V43 I6 V43 I(#2)', 'V43 I6 V43 I(#2)']	['3 1 #1', '2 7 1 2', '3 #1', '2 7 1 2']	['I6 I #viio/ii', 'V43 V6 I V43', 'I6 #viio/ii', 'V43 V6 I V43']	('n17', 36)	('n17', 60)
5516	D	I	51	39	20	51.3	11	9	2 1 4 1 2 1 5 1 3 1 3 4 b6 4 b6 #4 6 5 b6 5 4 5 6 5 1 3 b6 5 b6 6 5 4 5 6 5 1 5 3 1	['2', '4 1 2 1', '1 3', '4 b6', '#4 6 5 5 b6 b6 5 4 5 6 5', '3 b6 5 b6 b6 6 5 4 5 6 5 5 5']	['V43', 'V2 I V64 I(9)', 'I I6', 'ii%65 ii%43', 'V65/V V43/V V(b64) V65/bVI bVI iv6 V(64) IV V(64) IV6 V(4)', 'I6 bVI V65/bVI bVI(#9) bVI viio65/V V(64) IV V(64) IV6 V(64) V(b64) V(4)']	['2', '1 2 1', '4 b6', '#4 6 5', '5 b6 b6 5', '5 6 5', '3 b6', 'b6 6 5', '5 6 5 5 5']	['V43', 'I V64 I(9)', 'ii%65 ii%43', 'V65/V V43/V V(b64)', 'V65/bVI bVI iv6 V(64)', 'V(64) IV6 V(4)', 'I6 bVI', 'bVI viio65/V V(64)', 'V(64) IV6 V(64) V(b64) V(4)']	['4 1', '1 3', '6 5 5 b6', '5 4 5', 'b6 5 b6 b6', '5 4 5']	['V2 I', 'I I6', 'V43/V V(b64) V65/bVI bVI', 'V(64) IV V(64)', 'bVI V65/bVI bVI(#9) bVI', 'V(64) IV V(64)']	('n17', 61)	('n17', 111)
